Context,Word,Probability
fuhr zu diesem grossen Gartencenter in dem neuen [MASK],Industriegebiet,1.5628398841727176e-06
zu diesem grossen Gartencenter in dem neuen Industriegebiet [MASK],,6.742344703525305e-05
diesem grossen Gartencenter in dem neuen Industriegebiet  [MASK],und,0.001934611122123897
grossen Gartencenter in dem neuen Industriegebiet  und [MASK],packte,1.0346550425310852e-06
Gartencenter in dem neuen Industriegebiet  und packte [MASK],von,0.00010606029536575079
in dem neuen Industriegebiet  und packte von [MASK],der,0.003809693269431591
dem neuen Industriegebiet  und packte von der [MASK],Heckenschere,5.674136900779558e-06
neuen Industriegebiet  und packte von der Heckenschere [MASK],bis,0.002921599429100752
Industriegebiet  und packte von der Heckenschere bis [MASK],zur,0.11818566173315048
 und packte von der Heckenschere bis zur [MASK],Grabegabel,3.6147699574939907e-05
und packte von der Heckenschere bis zur Grabegabel [MASK],alle,5.404825787991285e-05
packte von der Heckenschere bis zur Grabegabel alle [MASK],Gartengeräte,4.380866448627785e-05
von der Heckenschere bis zur Grabegabel alle Gartengeräte [MASK],in,0.0004051345749758184
der Heckenschere bis zur Grabegabel alle Gartengeräte in [MASK],den,0.0013553473399952054
Heckenschere bis zur Grabegabel alle Gartengeräte in den [MASK],riesigen,6.993598731241946e-07
bis zur Grabegabel alle Gartengeräte in den riesigen [MASK],Einkaufswagen,4.3316977098584175e-05
zur Grabegabel alle Gartengeräte in den riesigen Einkaufswagen [MASK],,5.624592631647829e-06
Grabegabel alle Gartengeräte in den riesigen Einkaufswagen  [MASK],die,3.0575825803680345e-05
alle Gartengeräte in den riesigen Einkaufswagen  die [MASK],laut,5.35240587851149e-06
Gartengeräte in den riesigen Einkaufswagen  die laut [MASK],Google,3.7201272789388895e-05
in den riesigen Einkaufswagen  die laut Google [MASK],für,0.00016096059698611498
den riesigen Einkaufswagen  die laut Google für [MASK],jeden,0.00392594700679183
riesigen Einkaufswagen  die laut Google für jeden [MASK],Hobbygärtner,4.934514890919672e-06
Einkaufswagen  die laut Google für jeden Hobbygärtner [MASK],unerlässlich,6.601697350561153e-06
 die laut Google für jeden Hobbygärtner unerlässlich [MASK],sind,0.5219472646713257
die laut Google für jeden Hobbygärtner unerlässlich sind [MASK],,5.06450135162595e-07
laut Google für jeden Hobbygärtner unerlässlich sind  [MASK],Marlene,1.4020970695582946e-07
Google für jeden Hobbygärtner unerlässlich sind  Marlene [MASK],irrte,6.841319333261708e-08
für jeden Hobbygärtner unerlässlich sind  Marlene irrte [MASK],durch,4.305410402594134e-05
jeden Hobbygärtner unerlässlich sind  Marlene irrte durch [MASK],den,0.0008391193114221096
Hobbygärtner unerlässlich sind  Marlene irrte durch den [MASK],Laden,0.0020529450848698616
unerlässlich sind  Marlene irrte durch den Laden [MASK],auf,0.0002063615684164688
sind  Marlene irrte durch den Laden auf [MASK],der,0.001096643740311265
 Marlene irrte durch den Laden auf der [MASK],Suche,0.0020158090628683567
Marlene irrte durch den Laden auf der Suche [MASK],nach,0.06521302461624146
irrte durch den Laden auf der Suche nach [MASK],einer,0.0011302049970254302
durch den Laden auf der Suche nach einer [MASK],Schubkarre,3.7202498788246885e-06
den Laden auf der Suche nach einer Schubkarre [MASK],,2.088363908114843e-05
Laden auf der Suche nach einer Schubkarre  [MASK],Das,9.829159353103023e-06
auf der Suche nach einer Schubkarre  Das [MASK],gibts,4.347852154751308e-05
der Suche nach einer Schubkarre  Das gibts [MASK],doch,0.0015454607782885432
Suche nach einer Schubkarre  Das gibts doch [MASK],nicht,0.007462927605956793
nach einer Schubkarre  Das gibts doch nicht [MASK],dass,6.868915988889057e-06
einer Schubkarre  Das gibts doch nicht dass [MASK],hier,0.00039157341234385967
Schubkarre  Das gibts doch nicht dass hier [MASK],kein,0.0012746920110657811
 Das gibts doch nicht dass hier kein [MASK],Verkäufer,0.0001766696950653568
Das gibts doch nicht dass hier kein Verkäufer [MASK],rumläuft,8.596590487286448e-05
gibts doch nicht dass hier kein Verkäufer rumläuft [MASK],den,4.77789910746651e-07
doch nicht dass hier kein Verkäufer rumläuft den [MASK],man,4.723028905573301e-05
nicht dass hier kein Verkäufer rumläuft den man [MASK],mal,3.4024586057057604e-05
dass hier kein Verkäufer rumläuft den man mal [MASK],was,0.00028373359236866236
hier kein Verkäufer rumläuft den man mal was [MASK],fragen,0.00030370656168088317
kein Verkäufer rumläuft den man mal was fragen [MASK],kann,0.09419716894626617
Verkäufer rumläuft den man mal was fragen kann [MASK],,6.072952487556904e-07
rumläuft den man mal was fragen kann  [MASK],Inzwischen,2.563149905654427e-07
den man mal was fragen kann  Inzwischen [MASK],war,0.00019033665012102574
man mal was fragen kann  Inzwischen war [MASK],sie,0.0022516059689223766
mal was fragen kann  Inzwischen war sie [MASK],völlig,0.00015151237312238663
was fragen kann  Inzwischen war sie völlig [MASK],genervt,0.0001039709968608804
fragen kann  Inzwischen war sie völlig genervt [MASK],,1.0424340644021868e-06
kann  Inzwischen war sie völlig genervt  [MASK],Doch,1.3407537153398152e-05
 Inzwischen war sie völlig genervt  Doch [MASK],dann,0.0007610100437887013
Inzwischen war sie völlig genervt  Doch dann [MASK],blieb,0.0005050029722042382
war sie völlig genervt  Doch dann blieb [MASK],ihr,0.008320678025484085
sie völlig genervt  Doch dann blieb ihr [MASK],Blick,0.0001876516325864941
völlig genervt  Doch dann blieb ihr Blick [MASK],an,0.00018208471010439098
genervt  Doch dann blieb ihr Blick an [MASK],einer,0.00029007354169152677
 Doch dann blieb ihr Blick an einer [MASK],Zwergengruppe,7.76405727265228e-07
Doch dann blieb ihr Blick an einer Zwergengruppe [MASK],hängen,0.7292460203170776
dann blieb ihr Blick an einer Zwergengruppe hängen [MASK],,2.7362344212633616e-07
blieb ihr Blick an einer Zwergengruppe hängen  [MASK],Die,1.177315425593406e-06
ihr Blick an einer Zwergengruppe hängen  Die [MASK],Figuren,0.007457080762833357
Blick an einer Zwergengruppe hängen  Die Figuren [MASK],zogen,5.9794507251353934e-05
an einer Zwergengruppe hängen  Die Figuren zogen [MASK],sie,0.004118476063013077
einer Zwergengruppe hängen  Die Figuren zogen sie [MASK],förmlich,1.0880974059546134e-06
Zwergengruppe hängen  Die Figuren zogen sie förmlich [MASK],magisch,6.49867956781236e-07
hängen  Die Figuren zogen sie förmlich magisch [MASK],an,0.012449470348656178
 Die Figuren zogen sie förmlich magisch an [MASK],,2.015493194562623e-08
Die Figuren zogen sie förmlich magisch an  [MASK],Diese,3.073107635032102e-08
Figuren zogen sie förmlich magisch an  Diese [MASK],fünf,0.00010726603795774281
zogen sie förmlich magisch an  Diese fünf [MASK],Zwerge,0.00010160044621443376
sie förmlich magisch an  Diese fünf Zwerge [MASK],hatten,0.0002367065753787756
förmlich magisch an  Diese fünf Zwerge hatten [MASK],so,0.0001388534583384171
magisch an  Diese fünf Zwerge hatten so [MASK],unheimlich,5.3417547860590275e-06
an  Diese fünf Zwerge hatten so unheimlich [MASK],echt,0.0009636988979764283
 Diese fünf Zwerge hatten so unheimlich echt [MASK],aussehende,0.0050049652345478535
Diese fünf Zwerge hatten so unheimlich echt aussehende [MASK],Schubkarre,6.049707508282154e-07
fünf Zwerge hatten so unheimlich echt aussehende Schubkarre [MASK],,2.688030065201019e-07
Zwerge hatten so unheimlich echt aussehende Schubkarre  [MASK],Ihr,3.9056399714354484e-07
hatten so unheimlich echt aussehende Schubkarre  Ihr [MASK],schien,5.501166742760688e-05
so unheimlich echt aussehende Schubkarre  Ihr schien [MASK],als,0.00024105681222863495
unheimlich echt aussehende Schubkarre  Ihr schien als [MASK],hätte,0.00017776215099729598
echt aussehende Schubkarre  Ihr schien als hätte [MASK],ihr,0.00015521841123700142
aussehende Schubkarre  Ihr schien als hätte ihr [MASK],der,0.0002832318132277578
Schubkarre  Ihr schien als hätte ihr der [MASK],Zwerg,0.00012467504711821675
 Ihr schien als hätte ihr der Zwerg [MASK],mit,0.0009905582992359996
Ihr schien als hätte ihr der Zwerg mit [MASK],der,0.0023520865943282843
schien als hätte ihr der Zwerg mit der [MASK],Schaufel,0.0005845754058100283
als hätte ihr der Zwerg mit der Schaufel [MASK],eben,5.1699862524401397e-05
hätte ihr der Zwerg mit der Schaufel eben [MASK],zugezwinkert,0.00023312577104661614
ihr der Zwerg mit der Schaufel eben zugezwinkert [MASK],,1.4385091162694152e-07
der Zwerg mit der Schaufel eben zugezwinkert  [MASK],Eigentlich,2.456900460856559e-07
Zwerg mit der Schaufel eben zugezwinkert  Eigentlich [MASK],konnte,0.0001353156694676727
mit der Schaufel eben zugezwinkert  Eigentlich konnte [MASK],Marlene,1.107899151975289e-06
der Schaufel eben zugezwinkert  Eigentlich konnte Marlene [MASK],sich,1.903027259686496e-05
Schaufel eben zugezwinkert  Eigentlich konnte Marlene sich [MASK],solchen,3.437893951740989e-07
eben zugezwinkert  Eigentlich konnte Marlene sich solchen [MASK],Luxus,0.006958364509046078
zugezwinkert  Eigentlich konnte Marlene sich solchen Luxus [MASK],,5.034225978306495e-07
 Eigentlich konnte Marlene sich solchen Luxus  [MASK],beim,6.12400472164154e-05
Eigentlich konnte Marlene sich solchen Luxus  beim [MASK],besten,0.0008150606881827116
konnte Marlene sich solchen Luxus  beim besten [MASK],Willen,0.011531162075698376
Marlene sich solchen Luxus  beim besten Willen [MASK],nicht,0.006125063635408878
sich solchen Luxus  beim besten Willen nicht [MASK],leisten,0.714431643486023
solchen Luxus  beim besten Willen nicht leisten [MASK],,2.605475799555279e-07
Luxus  beim besten Willen nicht leisten  [MASK],aber,1.881126627267804e-05
 beim besten Willen nicht leisten  aber [MASK],egal,6.687846325803548e-05
beim besten Willen nicht leisten  aber egal [MASK],,1.0570637698492646e-07
besten Willen nicht leisten  aber egal  [MASK],sie,0.00036013880162499845
Willen nicht leisten  aber egal  sie [MASK],musste,6.593556463485584e-05
nicht leisten  aber egal  sie musste [MASK],diese,0.0004545273841358721
leisten  aber egal  sie musste diese [MASK],Zwerge,3.540236775734229e-06
 aber egal  sie musste diese Zwerge [MASK],einfach,8.568609337089583e-05
aber egal  sie musste diese Zwerge einfach [MASK],haben,0.0013824640773236752
egal  sie musste diese Zwerge einfach haben [MASK],,6.067536872933488e-08
 sie musste diese Zwerge einfach haben  [MASK],alle,6.317387942544883e-06
sie musste diese Zwerge einfach haben  alle [MASK],fünf,0.00015903970052022487
musste diese Zwerge einfach haben  alle fünf [MASK],,1.1165647961774994e-08
diese Zwerge einfach haben  alle fünf  [MASK],Der,6.06970434091636e-06
Zwerge einfach haben  alle fünf  Der [MASK],Zwerg,0.00021598156308755279
einfach haben  alle fünf  Der Zwerg [MASK],mit,0.00019503728253766894
haben  alle fünf  Der Zwerg mit [MASK],dem,0.002492365427315235
 alle fünf  Der Zwerg mit dem [MASK],Rasenmäher,1.869316656666342e-05
alle fünf  Der Zwerg mit dem Rasenmäher [MASK],hatte,2.379261059104465e-05
fünf  Der Zwerg mit dem Rasenmäher hatte [MASK],dicke,5.509858965524472e-05
 Der Zwerg mit dem Rasenmäher hatte dicke [MASK],rote,6.962166662560776e-05
Der Zwerg mit dem Rasenmäher hatte dicke rote [MASK],Pausbacken,1.7284452979993148e-08
Zwerg mit dem Rasenmäher hatte dicke rote Pausbacken [MASK],,2.066904471575981e-06
mit dem Rasenmäher hatte dicke rote Pausbacken  [MASK],der,4.765700577991083e-05
dem Rasenmäher hatte dicke rote Pausbacken  der [MASK],daneben,1.2596766282513272e-05
Rasenmäher hatte dicke rote Pausbacken  der daneben [MASK],trug,6.996528099989519e-05
hatte dicke rote Pausbacken  der daneben trug [MASK],eine,3.8280173612292856e-05
dicke rote Pausbacken  der daneben trug eine [MASK],Brille,0.00031478708842769265
rote Pausbacken  der daneben trug eine Brille [MASK],,3.905496441802825e-07
Pausbacken  der daneben trug eine Brille  [MASK],und,0.0007885132217779756
 der daneben trug eine Brille  und [MASK],stützte,2.3845113901188597e-05
der daneben trug eine Brille  und stützte [MASK],sich,0.04058384150266647
daneben trug eine Brille  und stützte sich [MASK],auf,0.03586573153734207
trug eine Brille  und stützte sich auf [MASK],seiner,7.374284905381501e-05
eine Brille  und stützte sich auf seiner [MASK],Schaufel,0.00021879671839997172
Brille  und stützte sich auf seiner Schaufel [MASK],ab,0.00011357940820744261
 und stützte sich auf seiner Schaufel ab [MASK],,2.88525541236595e-07
und stützte sich auf seiner Schaufel ab  [MASK],einer,1.6391550161642954e-05
stützte sich auf seiner Schaufel ab  einer [MASK],hielt,7.734847713436466e-06
sich auf seiner Schaufel ab  einer hielt [MASK],einen,5.610924563370645e-05
auf seiner Schaufel ab  einer hielt einen [MASK],Rechen,0.001073890132829547
seiner Schaufel ab  einer hielt einen Rechen [MASK],in,0.00037569948472082615
Schaufel ab  einer hielt einen Rechen in [MASK],der,0.0013489831471815705
ab  einer hielt einen Rechen in der [MASK],Hand,0.28560367226600647
 einer hielt einen Rechen in der Hand [MASK],,2.2372205421561375e-06
einer hielt einen Rechen in der Hand  [MASK],ein,0.0004221757990308106
hielt einen Rechen in der Hand  ein [MASK],anderer,2.5655261197243817e-05
einen Rechen in der Hand  ein anderer [MASK],der,0.0008268675301223993
Rechen in der Hand  ein anderer der [MASK],frech,3.26602616951277e-06
in der Hand  ein anderer der frech [MASK],grinste,1.7592095900909044e-05
der Hand  ein anderer der frech grinste [MASK],,3.774557910674048e-07
Hand  ein anderer der frech grinste  [MASK],eine,0.0006702237878926098
 ein anderer der frech grinste  eine [MASK],Heckenschere,3.3514202186779585e-06
ein anderer der frech grinste  eine Heckenschere [MASK],,7.823578926036134e-06
anderer der frech grinste  eine Heckenschere  [MASK],und,0.0005571626825258136
der frech grinste  eine Heckenschere  und [MASK],einer,0.0002623532491270453
frech grinste  eine Heckenschere  und einer [MASK],schob,2.3232283638208173e-05
grinste  eine Heckenschere  und einer schob [MASK],eine,0.002200101735070348
 eine Heckenschere  und einer schob eine [MASK],Schubkarre,5.938862886978313e-05
eine Heckenschere  und einer schob eine Schubkarre [MASK],,1.27011355743889e-06
Heckenschere  und einer schob eine Schubkarre  [MASK],Prompt,4.486159443928273e-09
 und einer schob eine Schubkarre  Prompt [MASK],fiel,2.159845962523832e-06
und einer schob eine Schubkarre  Prompt fiel [MASK],Marlene,2.6512702788750175e-06
einer schob eine Schubkarre  Prompt fiel Marlene [MASK],ein,0.00019344651082064956
schob eine Schubkarre  Prompt fiel Marlene ein [MASK],wonach,4.2400392885610927e-07
eine Schubkarre  Prompt fiel Marlene ein wonach [MASK],sie,5.316461101756431e-05
Schubkarre  Prompt fiel Marlene ein wonach sie [MASK],eigentlich,0.00024583900813013315
 Prompt fiel Marlene ein wonach sie eigentlich [MASK],gesucht,0.0010850310791283846
Prompt fiel Marlene ein wonach sie eigentlich gesucht [MASK],hatte,0.2557407319545746
fiel Marlene ein wonach sie eigentlich gesucht hatte [MASK],,6.005019486110541e-07
Marlene ein wonach sie eigentlich gesucht hatte  [MASK],Ach,9.667207905295072e-07
ein wonach sie eigentlich gesucht hatte  Ach [MASK],,1.074266342548924e-09
wonach sie eigentlich gesucht hatte  Ach  [MASK],eine,3.628688136814162e-05
sie eigentlich gesucht hatte  Ach  eine [MASK],Schubkarre,5.7259992900071666e-05
eigentlich gesucht hatte  Ach  eine Schubkarre [MASK],bekomme,2.156155460397713e-06
gesucht hatte  Ach  eine Schubkarre bekomme [MASK],ich,1.8884369637817144e-05
hatte  Ach  eine Schubkarre bekomme ich [MASK],sicher,0.0006610776763409376
 Ach  eine Schubkarre bekomme ich sicher [MASK],günstig,2.2545104002347216e-05
Ach  eine Schubkarre bekomme ich sicher günstig [MASK],bei,3.2210064091486856e-05
 eine Schubkarre bekomme ich sicher günstig bei [MASK],Ebay,7.482383807655424e-05
eine Schubkarre bekomme ich sicher günstig bei Ebay [MASK],,4.100421335806459e-07
Schubkarre bekomme ich sicher günstig bei Ebay  [MASK],Die,1.4867773643345572e-06
bekomme ich sicher günstig bei Ebay  Die [MASK],kaufe,1.9270584743935615e-05
ich sicher günstig bei Ebay  Die kaufe [MASK],ich,0.0034211562015116215
sicher günstig bei Ebay  Die kaufe ich [MASK],dann,0.0026490685995668173
günstig bei Ebay  Die kaufe ich dann [MASK],halt,0.0005668469239026308
bei Ebay  Die kaufe ich dann halt [MASK],im,0.00043641889351420105
Ebay  Die kaufe ich dann halt im [MASK],nächsten,0.0007098710048012435
 Die kaufe ich dann halt im nächsten [MASK],Monat,0.20516061782836914
Die kaufe ich dann halt im nächsten Monat [MASK],,3.048086227863678e-07
kaufe ich dann halt im nächsten Monat  [MASK],wenn,5.734186925110407e-05
ich dann halt im nächsten Monat  wenn [MASK],es,0.01086402777582407
dann halt im nächsten Monat  wenn es [MASK],wieder,0.0007790342788212001
halt im nächsten Monat  wenn es wieder [MASK],Geld,0.00013548591232392937
im nächsten Monat  wenn es wieder Geld [MASK],gegeben,0.0011797475162893534
nächsten Monat  wenn es wieder Geld gegeben [MASK],hat,0.3964812457561493
Monat  wenn es wieder Geld gegeben hat [MASK],,1.0983528682118049e-06
 wenn es wieder Geld gegeben hat  [MASK],dachte,5.071497071185149e-07
wenn es wieder Geld gegeben hat  dachte [MASK],sie,0.0005875594215467572
es wieder Geld gegeben hat  dachte sie [MASK],und,0.0003219120262656361
wieder Geld gegeben hat  dachte sie und [MASK],machte,0.0012570754624903202
Geld gegeben hat  dachte sie und machte [MASK],sich,0.0031496991869062185
gegeben hat  dachte sie und machte sich [MASK],auf,0.01082812249660492
hat  dachte sie und machte sich auf [MASK],den,0.007660538423806429
 dachte sie und machte sich auf den [MASK],Weg,0.7944047451019287
dachte sie und machte sich auf den Weg [MASK],,2.4301048142660875e-06
sie und machte sich auf den Weg  [MASK],zu,0.016394181177020073
und machte sich auf den Weg  zu [MASK],den,0.009883125312626362
machte sich auf den Weg  zu den [MASK],Wiese,9.606933417671826e-07
sich auf den Weg  zu den Wiese [MASK],,5.977435080239957e-07
auf den Weg  zu den Wiese  [MASK],Als,8.734336006455123e-06
den Weg  zu den Wiese  Als [MASK],Marlene,4.2335233274570783e-07
Weg  zu den Wiese  Als Marlene [MASK],die,3.5524753911886364e-05
 zu den Wiese  Als Marlene die [MASK],neuen,0.00014088465832173824
zu den Wiese  Als Marlene die neuen [MASK],Gartengeräte,3.531238326104358e-05
den Wiese  Als Marlene die neuen Gartengeräte [MASK],im,0.00028799715801142156
Wiese  Als Marlene die neuen Gartengeräte im [MASK],Schuppen,0.0012877269182354212
 Als Marlene die neuen Gartengeräte im Schuppen [MASK],verstaut,3.0289268124761293e-06
Als Marlene die neuen Gartengeräte im Schuppen verstaut [MASK],hatte,0.04333140701055527
Marlene die neuen Gartengeräte im Schuppen verstaut hatte [MASK],,5.456826784211444e-06
die neuen Gartengeräte im Schuppen verstaut hatte  [MASK],die,5.668115773005411e-05
neuen Gartengeräte im Schuppen verstaut hatte  die [MASK],Zwerge,2.0383784431032836e-05
Gartengeräte im Schuppen verstaut hatte  die Zwerge [MASK],stellte,3.0483897717203945e-07
im Schuppen verstaut hatte  die Zwerge stellte [MASK],sie,0.0037739286199212074
Schuppen verstaut hatte  die Zwerge stellte sie [MASK],erst,0.0005657391157001257
verstaut hatte  die Zwerge stellte sie erst [MASK],mal,0.00560309924185276
hatte  die Zwerge stellte sie erst mal [MASK],in,0.0007551020244136453
 die Zwerge stellte sie erst mal in [MASK],die,0.009681379422545433
die Zwerge stellte sie erst mal in die [MASK],Laube,7.844892024877481e-06
Zwerge stellte sie erst mal in die Laube [MASK],,1.8718108094617492e-06
stellte sie erst mal in die Laube  [MASK],überlegte,6.194878210408206e-07
sie erst mal in die Laube  überlegte [MASK],sie,0.00023148974287323654
erst mal in die Laube  überlegte sie [MASK],wie,0.00013086237595416605
mal in die Laube  überlegte sie wie [MASK],sie,0.002368744695559144
in die Laube  überlegte sie wie sie [MASK],nun,0.00022112832812126726
die Laube  überlegte sie wie sie nun [MASK],arbeitstechnisch,3.407438043723232e-06
Laube  überlegte sie wie sie nun arbeitstechnisch [MASK],am,0.00035363619099371135
 überlegte sie wie sie nun arbeitstechnisch am [MASK],besten,0.06957833468914032
überlegte sie wie sie nun arbeitstechnisch am besten [MASK],vorgehen,0.004544607363641262
sie wie sie nun arbeitstechnisch am besten vorgehen [MASK],sollte,0.0013980802614241838
wie sie nun arbeitstechnisch am besten vorgehen sollte [MASK],,2.714051788643701e-06
sie nun arbeitstechnisch am besten vorgehen sollte  [MASK],Zuerst,5.080804044155229e-07
nun arbeitstechnisch am besten vorgehen sollte  Zuerst [MASK],kümmere,1.2686532500083558e-06
arbeitstechnisch am besten vorgehen sollte  Zuerst kümmere [MASK],ich,0.0027943879831582308
am besten vorgehen sollte  Zuerst kümmere ich [MASK],mich,0.7069513201713562
besten vorgehen sollte  Zuerst kümmere ich mich [MASK],um,0.1874646246433258
vorgehen sollte  Zuerst kümmere ich mich um [MASK],den,0.004123445600271225
sollte  Zuerst kümmere ich mich um den [MASK],Rasen,0.0008957867976278067
 Zuerst kümmere ich mich um den Rasen [MASK],,1.0983129868691321e-05
Zuerst kümmere ich mich um den Rasen  [MASK],entschied,5.125212965140236e-07
kümmere ich mich um den Rasen  entschied [MASK],sie,1.9229444660595618e-05
ich mich um den Rasen  entschied sie [MASK],,6.174831923999591e-06
mich um den Rasen  entschied sie  [MASK],und,0.00041829291149042547
um den Rasen  entschied sie  und [MASK],holte,0.0038392185233533382
den Rasen  entschied sie  und holte [MASK],den,0.005328558851033449
Rasen  entschied sie  und holte den [MASK],Elektrorasenmäher,1.1839301805594005e-06
 entschied sie  und holte den Elektrorasenmäher [MASK],den,8.414030889980495e-05
entschied sie  und holte den Elektrorasenmäher den [MASK],sie,6.176195165608078e-05
